id,heduc,heblack,mixed,years,div,agediff
7998,>15,0,0,0.846,0,Peer
8002,15-Dec,0,0,16.616,1,Peer
8010,15-Dec,0,0,16.104,0,OlderHusband
8019,<12,0,0,4.9145,1,OlderHusband
8027,>15,0,0,24.142,0,Peer
8029,15-Dec,0,0,46.1,0,Peer
8036,15-Dec,0,0,23.7455,1,OlderWife
8038,15-Dec,0,0,57.561,0,Peer
8042,>15,0,0,17.947,0,Peer
8043,>15,0,0,17.947,0,OlderWife
8045,15-Dec,0,0,50.103,0,Peer
8048,15-Dec,0,0,50.103,0,Peer
8050,<12,0,0,7.0005,1,Peer
8053,<12,0,0,28.997,0,Peer
8058,15-Dec,0,0,8.52,0,Peer
8064,15-Dec,0,0,22.001,0,Peer
8070,<12,1,0,46.24,0,Peer
8073,15-Dec,0,0,60.882,0,Peer
8075,>15,0,0,8.7475,1,Peer
8083,15-Dec,0,0,4.865,0,OlderHusband
8087,15-Dec,0,0,17.177,0,Peer
8092,15-Dec,0,0,21.092,0,Peer
8094,<12,0,0,55.14,0,OlderHusband
8098,<12,0,0,43.984,0,Peer
8101,<12,0,0,49.142,0,Peer
8103,15-Dec,0,0,15.617,1,Peer
8107,15-Dec,0,0,17.722,0,OlderHusband
8111,15-Dec,0,0,32.419,0,Peer
8114,<12,0,0,2.0015,1,Peer
8122,<12,0,0,38.743,0,Peer
8124,<12,0,0,50.24,0,Peer
8128,<12,0,0,1.415,0,Peer
8131,15-Dec,0,0,27.023,0,Peer
8133,15-Dec,0,0,9.3745,1,Peer
8138,15-Dec,0,0,4,1,OlderHusband
8144,>15,0,0,26.196,0,Peer
8146,15-Dec,0,0,14.001,0,Peer
8149,15-Dec,0,0,14.001,0,Peer
8151,<12,0,1,22.582,1,Peer
8157,15-Dec,0,0,23.351,0,OlderWife
8161,<12,0,0,11.923,1,Peer
8172,15-Dec,0,1,6.4585,1,Peer
8183,15-Dec,0,0,9.259,0,OlderHusband
8186,15-Dec,0,0,42.097,0,Peer
8192,<12,0,0,12.1205,1,Peer
8198,15-Dec,0,0,7.009,0,Peer
8210,15-Dec,1,1,10.122,1,Peer
8218,<12,0,1,42.376,0,Peer
8221,15-Dec,0,0,23.042,0,Peer
8223,15-Dec,0,0,19.003,0,Peer
8225,>15,0,0,13.999,0,Peer
8228,15-Dec,0,0,13.999,0,Peer
8231,<12,0,0,1.068,0,Peer
8233,<12,0,0,27.201,0,Peer
8244,<12,0,0,0.917,1,OlderWife
8245,>15,0,0,2.168,1,Peer
8247,15-Dec,0,0,8.583,1,Peer
8255,<12,1,0,9.142,0,OlderHusband
8260,<12,0,1,53.04,0,Peer
8265,>15,0,0,0.676,0,Peer
8266,15-Dec,0,0,4.085,1,Peer
8270,<12,1,0,6.177,0,OlderHusband
8275,15-Dec,0,0,6.661,0,OlderWife
8278,15-Dec,0,1,5.1635,1,Peer
8283,15-Dec,1,0,3.285,0,OlderWife
8288,>15,0,0,13.2925,1,Peer
8292,>15,0,0,12.586,1,Peer
8294,<12,0,0,5.002,0,Peer
8295,15-Dec,0,0,12.794,0,OlderHusband
8298,15-Dec,0,0,7.0005,1,Peer
8300,15-Dec,0,0,20.3645,1,Peer
8302,>15,0,0,10.806,0,OlderWife
8307,>15,0,0,5.043,0,Peer
8311,>15,1,0,7.948,0,OlderHusband
8314,15-Dec,1,1,10.9655,1,Peer
8321,15-Dec,1,1,11.953,0,Peer
8335,15-Dec,0,1,3.77,0,Peer
8340,15-Dec,0,1,2.001,0,Peer
8348,15-Dec,1,0,7.94,0,OlderHusband
8350,<12,1,0,20,0,Peer
8353,15-Dec,1,0,20,0,Peer
8358,>15,0,0,6.207,0,Peer
8364,15-Dec,0,0,1.799,0,Peer
8372,15-Dec,0,0,2.649,1,OlderWife
8376,<12,0,0,56.999,0,Peer
8380,<12,0,0,11.502,0,Peer
8385,<12,0,0,27.496,0,Peer
8390,<12,0,0,11.502,0,OlderHusband
8396,>15,0,0,2.502,0,OlderWife
8405,15-Dec,0,0,15.0035,1,Peer
8419,>15,0,0,0.567,0,Peer
8423,<12,0,1,26.3765,1,Peer
8427,15-Dec,0,1,3.335,1,Peer
8433,<12,1,1,0.9995,1,Peer
8444,15-Dec,1,0,15.63,0,OlderHusband
8451,<12,1,1,23.231,0,Peer
8453,15-Dec,1,1,16.3175,1,Peer
8456,<12,0,1,16.3315,1,Peer
8466,>15,1,0,7.02,0,OlderHusband
8470,15-Dec,0,1,25.366,0,Peer
8474,15-Dec,1,0,6.8335,1,OlderHusband
8480,15-Dec,1,1,11.206,0,Peer
8483,15-Dec,0,0,18.097,0,Peer
8486,<12,0,0,0.753,1,OlderHusband
8487,15-Dec,0,0,6.0835,1,Peer
8498,<12,0,0,7.31,0,OlderHusband
8512,15-Dec,0,1,17.999,0,Peer
8517,15-Dec,1,0,8.271,1,OlderHusband
8520,<12,0,1,3.1665,1,Peer
8532,<12,0,1,10.664,0,Peer
8535,15-Dec,0,0,5.328,0,Peer
8547,15-Dec,0,1,22.423,1,Peer
8550,15-Dec,1,0,20.69,0,Peer
8555,15-Dec,0,1,1.41,0,Peer
8563,15-Dec,1,0,10.168,1,Peer
8569,15-Dec,1,1,3.0005,1,Peer
8576,15-Dec,1,0,3.291,0,OlderHusband
8585,<12,1,1,2.1655,1,Peer
8587,<12,1,0,19.106,1,Peer
8589,<12,0,1,24.663,0,Peer
8594,15-Dec,1,1,7.02,0,Peer
8598,<12,1,1,2.494,0,Peer
8600,<12,1,0,35.001,0,Peer
8605,15-Dec,0,1,10.916,0,Peer
8613,<12,1,0,2.779,0,OlderHusband
8629,15-Dec,1,0,2.749,0,OlderHusband
8640,<12,1,0,6.598,1,OlderHusband
8673,<12,1,0,1.503,0,Peer
8683,<12,1,1,19.2775,1,Peer
8685,<12,1,0,38.0915,1,Peer
8690,<12,1,1,4,1,Peer
8693,15-Dec,0,1,11.2885,1,Peer
8702,15-Dec,1,1,27.441,0,Peer
8719,<12,1,0,9.413,0,OlderHusband
8726,15-Dec,1,0,8.104,0,Peer
8730,15-Dec,1,0,4.104,0,Peer
8741,15-Dec,1,1,4.104,0,Peer
8743,<12,0,1,28,0,Peer
8754,<12,1,0,20.041,0,Peer
8758,<12,0,1,2.4555,1,Peer
8761,<12,0,1,38.669,0,Peer
8773,>15,0,0,22.502,0,Peer
8775,<12,0,0,13.084,1,Peer
8780,15-Dec,0,0,4,1,Peer
8786,<12,0,0,1.503,1,Peer
8789,15-Dec,0,0,1.369,0,OlderHusband
8795,15-Dec,0,1,40.838,0,Peer
8798,15-Dec,0,1,33.689,0,Peer
8801,15-Dec,0,1,42.754,0,Peer
8805,<12,0,1,8.167,1,Peer
8813,15-Dec,1,1,3.1295,1,Peer
8815,15-Dec,1,0,5.3335,1,Peer
8816,>15,1,0,5.826,1,Peer
8822,>15,1,0,3.173,0,Peer
8827,15-Dec,0,0,7.759,0,Peer
8831,<12,0,0,16.219,1,Peer
8833,<12,0,0,36.3775,1,Peer
8835,15-Dec,0,0,27.381,0,Peer
8837,15-Dec,0,0,13.922,0,Peer
8846,15-Dec,0,0,8.252,1,Peer
8851,15-Dec,0,0,5.153,0,OlderHusband
8854,15-Dec,0,0,18.319,0,Peer
8856,>15,0,0,7.855,1,Peer
8860,15-Dec,0,0,43.556,0,Peer
8885,>15,0,0,2.1655,1,Peer
8887,15-Dec,0,0,25.958,0,Peer
8908,>15,0,0,4.17,1,Peer
8924,15-Dec,1,0,8,0,Peer
8927,<12,0,1,23.918,0,Peer
8930,<12,1,1,9.624,0,Peer
8932,15-Dec,0,1,7.5975,1,Peer
8937,<12,0,1,11.1075,1,Peer
8939,15-Dec,1,1,29.1635,1,Peer
8959,<12,1,1,11.6605,1,Peer
8969,15-Dec,0,1,0.167,1,Peer
8971,15-Dec,0,0,29.999,0,Peer
8974,15-Dec,0,0,29.999,0,Peer
8978,15-Dec,0,1,15.54,0,Peer
8979,<12,1,1,17.582,0,Peer
8984,<12,1,0,14.905,0,Peer
8993,15-Dec,0,1,6.8335,1,Peer
8997,<12,1,0,6.04,0,OlderHusband
8998,15-Dec,0,0,6.0015,1,Peer
9007,15-Dec,0,0,9.6945,1,Peer
9012,15-Dec,0,0,20.29,0,Peer
9013,15-Dec,0,0,20.29,0,Peer
9018,15-Dec,0,0,13.155,0,OlderWife
9028,15-Dec,0,0,14.1655,1,OlderHusband
9042,15-Dec,0,0,12.665,0,OlderWife
9049,15-Dec,0,0,12.578,1,Peer
9057,15-Dec,0,0,0.164,0,OlderHusband
9060,15-Dec,0,1,45.164,0,Peer
9062,<12,1,0,12.999,0,Peer
9065,<12,0,1,4.539,0,Peer
9067,15-Dec,1,1,14.8365,1,Peer
9069,<12,1,0,11.9645,1,Peer
9082,15-Dec,0,0,16.504,1,Peer
9088,15-Dec,0,0,5.503,1,Peer
9091,15-Dec,0,0,16.504,1,Peer
9096,15-Dec,0,0,5.503,1,Peer
9098,15-Dec,1,1,11.001,0,Peer
9100,<12,0,0,17.2185,1,Peer
9102,<12,0,0,18.023,0,OlderWife
9108,15-Dec,1,1,20.252,1,Peer
9112,15-Dec,1,0,17.5825,1,OlderWife
9118,<12,0,1,6.0015,1,Peer
9126,<12,1,0,50.108,0,OlderHusband
9131,15-Dec,1,0,4.9145,1,Peer
9133,<12,1,0,2.004,0,OlderWife
9146,<12,1,0,4.225,0,Peer
9158,15-Dec,1,0,29.077,0,OlderHusband
9161,>15,0,1,39.669,0,Peer
9163,15-Dec,1,0,3.3375,1,Peer
9171,<12,0,0,2.171,1,Peer
9173,<12,0,0,56.668,0,Peer
9188,<12,0,0,49.511,0,Peer
9192,15-Dec,0,0,15.17,0,Peer
9198,<12,0,0,25.018,0,Peer
9199,<12,0,0,6.897,0,OlderHusband
9219,15-Dec,0,1,18.374,0,Peer
9232,15-Dec,1,1,3.666,1,Peer
9237,<12,0,0,46.22,0,Peer
9239,<12,0,0,30.081,0,Peer
9241,15-Dec,0,0,14.22,0,Peer
9243,<12,1,1,17.952,1,Peer
9245,<12,1,0,37.539,0,Peer
9248,<12,0,1,48.252,0,Peer
9255,15-Dec,1,0,15.622,1,Peer
9263,15-Dec,0,0,7.5045,1,Peer
9266,15-Dec,0,0,2.6615,1,Peer
9269,<12,0,1,26.8885,1,Peer
9271,15-Dec,0,1,20.1285,1,Peer
9273,<12,0,0,20.942,0,Peer
9281,15-Dec,0,0,5.588,1,Peer
9284,>15,0,0,3.0855,1,Peer
9292,<12,0,1,11.904,0,Peer
9293,15-Dec,1,1,11.904,0,Peer
9299,15-Dec,0,1,5.383,0,Peer
9308,<12,0,0,1.084,1,Peer
9317,<12,0,0,12.2795,1,OlderWife
9325,<12,0,0,3.02,0,OlderWife
9328,<12,0,1,16,0,Peer
9331,15-Dec,0,1,17.169,0,Peer
9336,15-Dec,1,0,1.728,0,Peer
9339,15-Dec,0,1,6.998,1,Peer
9341,>15,1,1,13.875,0,Peer
9342,15-Dec,0,1,18.71,0,Peer
9344,<12,1,0,34.001,0,Peer
9346,<12,0,0,6.502,1,Peer
9349,15-Dec,0,0,6.0165,1,Peer
9353,15-Dec,0,0,10.2505,1,Peer
9356,15-Dec,0,1,22.749,0,Peer
9359,15-Dec,1,0,24.999,0,Peer
9382,<12,1,0,12.219,1,Peer
9385,15-Dec,1,0,17.363,0,Peer
9387,<12,1,1,29.999,0,Peer
9393,15-Dec,0,0,24.044,0,Peer
9395,>15,0,0,29.7275,1,Peer
9397,<12,0,1,33.96,0,Peer
9409,15-Dec,1,0,15.589,0,Peer
9418,15-Dec,1,0,8.225,0,OlderHusband
9419,15-Dec,0,1,15.918,1,Peer
9430,<12,1,1,21.774,1,Peer
9436,15-Dec,0,0,11.748,0,Peer
9440,>15,0,0,11.748,0,Peer
9449,<12,0,0,16.901,0,Peer
9458,15-Dec,0,0,0.523,0,OlderWife
9464,15-Dec,0,0,10.089,0,OlderWife
9466,>15,0,0,19.6715,1,Peer
9472,<12,0,0,11.606,0,Peer
9483,15-Dec,0,0,3.748,1,Peer
9490,<12,0,0,25.065,1,Peer
9493,<12,0,0,43.745,0,Peer
9496,15-Dec,1,0,46.962,1,Peer
9498,<12,0,0,25.4125,1,Peer
9502,>15,0,0,33.695,0,Peer
9505,<12,0,1,46.535,0,Peer
9512,15-Dec,1,0,6.975,1,Peer
9518,>15,1,0,3.833,1,OlderHusband
9525,15-Dec,0,1,14.283,1,Peer
9528,15-Dec,0,1,19.896,0,Peer
9529,>15,0,0,7.786,0,Peer
9534,15-Dec,0,1,31.921,0,Peer
9536,15-Dec,1,1,0.4985,1,Peer
9542,<12,0,1,2.0205,1,Peer
9544,<12,0,1,21.213,1,Peer
9547,15-Dec,0,0,12,0,Peer
9550,15-Dec,0,0,20.129,0,Peer
9552,15-Dec,0,0,25.166,0,Peer
9554,15-Dec,1,1,2.6285,1,Peer
9558,>15,0,1,21.952,0,Peer
9561,<12,0,0,13.539,1,Peer
9563,<12,0,0,12.235,0,Peer
9565,<12,1,0,8.9555,1,Peer
9567,<12,0,1,60.249,0,Peer
9577,15-Dec,1,0,7.351,0,OlderHusband
9590,15-Dec,0,1,2.1625,1,OlderHusband
9601,15-Dec,1,0,2.1625,1,OlderHusband
9659,<12,0,1,19.7915,1,Peer
9663,<12,1,1,39.417,0,Peer
9666,<12,0,1,39.417,0,Peer
9667,<12,1,0,18.585,0,Peer
9669,15-Dec,0,1,33.9955,1,Peer
9670,15-Dec,0,1,3.756,1,Peer
9676,15-Dec,0,1,8.2925,1,Peer
9683,15-Dec,0,1,18.212,0,Peer
9686,15-Dec,1,0,11.751,0,OlderHusband
9690,<12,1,0,13.763,0,Peer
9692,15-Dec,1,0,12.5515,1,Peer
9698,<12,0,1,14.319,0,Peer
9701,<12,0,1,12.747,0,Peer
9721,<12,1,1,12.931,0,Peer
9723,<12,1,0,22.0805,1,Peer
9725,>15,0,0,34.084,0,Peer
9727,<12,0,0,11.296,1,Peer
9729,<12,1,1,14.905,0,Peer
9733,15-Dec,1,1,3.261,0,Peer
9739,<12,0,1,11.102,0,Peer
9741,<12,1,1,35.756,0,Peer
9746,<12,0,1,19.332,0,Peer
9752,<12,1,0,3.808,0,Peer
9759,<12,1,0,5.509,0,OlderWife
9766,15-Dec,0,0,13.418,1,Peer
9768,15-Dec,0,1,16.834,0,Peer
9770,<12,1,0,12,0,Peer
9774,<12,0,0,11.303,1,Peer
9777,15-Dec,0,0,6.297,0,OlderHusband
9790,15-Dec,1,0,2.286,0,Peer
9792,>15,0,0,9.618,1,Peer
9801,15-Dec,0,0,2.012,0,Peer
9814,<12,1,1,24.961,0,Peer
9824,15-Dec,1,0,2.617,0,OlderWife
9826,15-Dec,0,0,40.523,0,Peer
9828,15-Dec,0,0,17.016,0,Peer
9830,<12,1,1,42.921,0,Peer
9833,<12,0,1,42.921,0,Peer
9842,15-Dec,1,0,2.256,0,OlderWife
9849,15-Dec,1,1,16.216,0,Peer
9857,15-Dec,1,0,1.911,0,OlderWife
9859,15-Dec,1,0,15.247,0,OlderHusband
9868,<12,1,1,28,0,Peer
9874,15-Dec,1,1,1.563,0,Peer
9876,15-Dec,0,0,12.4845,1,Peer
9885,15-Dec,0,0,2.576,0,OlderHusband
9888,15-Dec,0,1,15.603,0,Peer
9909,15-Dec,1,0,6.527,0,Peer
9911,15-Dec,0,0,47.25,0,Peer
9918,15-Dec,0,0,11.751,0,Peer
9927,15-Dec,0,0,16.339,0,OlderHusband
9953,15-Dec,0,0,21.999,0,Peer
9959,15-Dec,1,1,4.7475,1,Peer
9965,<12,0,1,11.502,0,Peer
9966,15-Dec,0,1,14.856,0,Peer
9974,15-Dec,1,1,18.825,0,Peer
9997,15-Dec,0,1,17.065,0,Peer
10001,15-Dec,1,0,28.4985,1,Peer
10004,15-Dec,0,1,28.501,0,Peer
10007,15-Dec,0,1,36.041,0,Peer
10016,15-Dec,1,1,0.539,0,Peer
10020,<12,0,1,11.841,0,Peer
10022,<12,0,1,32.164,0,Peer
10026,15-Dec,1,1,5.372,0,OlderHusband
10029,15-Dec,0,0,15.025,0,Peer
10031,15-Dec,0,0,8.512,0,Peer
10039,<12,0,1,18.998,0,Peer
10045,<12,0,1,4.4955,1,Peer
10050,<12,1,1,17.503,1,Peer
10054,>15,0,1,4.72,0,Peer
10056,<12,0,1,24.9995,1,Peer
10059,15-Dec,1,0,2.245,1,OlderHusband
10063,15-Dec,1,1,19.554,0,Peer
10067,15-Dec,1,0,11.551,0,Peer
10080,15-Dec,0,1,11.551,0,Peer
10082,<12,1,1,10.552,1,Peer
10089,<12,0,0,20,0,Peer
10092,<12,0,1,31.792,0,Peer
10094,15-Dec,1,0,3.923,0,OlderHusband
10105,<12,0,1,5.5,1,Peer
10109,15-Dec,1,1,24.999,0,Peer
10113,<12,0,0,5.5605,1,Peer
10117,<12,0,0,4.337,1,Peer
10128,<12,1,0,0.621,0,OlderHusband
10130,<12,1,0,20.137,0,Peer
10134,<12,1,1,3.855,0,Peer
10143,<12,1,1,18.4585,1,Peer
10160,<12,0,1,41.843,0,Peer
10166,<12,1,1,14.172,0,Peer
10168,<12,0,1,13.648,1,Peer
10170,<12,1,0,30.992,0,Peer
10182,15-Dec,1,0,23.786,0,Peer
10196,>15,0,0,7.168,1,OlderHusband
10197,<12,0,0,1.498,0,OlderWife
10201,15-Dec,0,0,22.7185,1,OlderHusband
10206,15-Dec,0,0,6.409,0,OlderHusband
10216,15-Dec,0,0,13.821,0,OlderHusband
10217,<12,0,0,0.534,0,Peer
10222,15-Dec,0,0,19.877,0,Peer
10230,15-Dec,0,0,13.314,0,OlderHusband
10239,15-Dec,0,0,13.821,0,Peer
10242,15-Dec,0,0,5.919,1,Peer
10245,15-Dec,0,0,42.434,0,Peer
10253,15-Dec,0,0,19.291,1,Peer
10256,<12,0,0,38.919,0,Peer
10258,<12,1,1,27.86,0,Peer
10261,<12,0,0,27.86,0,Peer
10265,<12,0,0,6.708,0,Peer
10267,<12,1,0,21.169,0,Peer
10270,<12,0,0,3.086,0,Peer
10271,<12,0,1,8.901,0,OlderHusband
10272,<12,0,0,17.585,0,Peer
10274,<12,1,1,35.828,0,Peer
10282,<12,1,1,16.6055,1,Peer
10287,<12,1,1,22.867,0,Peer
10294,<12,0,1,14.582,0,Peer
10297,<12,0,1,30.861,0,Peer
10305,15-Dec,1,1,11.759,0,Peer
10308,15-Dec,0,1,4.534,0,Peer
10316,15-Dec,1,1,21.7,0,Peer
10325,15-Dec,1,0,0.381,0,Peer
10328,15-Dec,1,0,8.435,0,Peer
10331,<12,0,1,47.852,0,Peer
10334,15-Dec,1,0,2.305,0,OlderHusband
10335,<12,1,0,26.111,0,Peer
10338,<12,1,1,13.629,0,Peer
10347,15-Dec,0,0,5.96,0,Peer
10349,15-Dec,0,0,1.5445,1,Peer
10357,<12,0,0,19.2525,1,Peer
10361,<12,0,0,4.999,1,Peer
10366,15-Dec,0,0,4.843,0,OlderHusband
10400,15-Dec,0,0,4.843,0,Peer
10406,<12,0,0,19.064,0,Peer
10411,15-Dec,0,0,6.7515,1,Peer
10432,15-Dec,0,0,26.103,0,Peer
10442,>15,1,0,4.307,0,OlderHusband
10445,15-Dec,1,0,17.577,1,Peer
10457,<12,1,1,21.227,0,Peer
10459,<12,0,1,19.54,1,Peer
10463,15-Dec,1,1,4.6595,1,Peer
10468,<12,1,0,2.1435,1,OlderHusband
10483,<12,1,0,7.751,0,OlderHusband
10488,15-Dec,1,0,5.604,0,OlderHusband
10496,>15,0,1,5.807,1,Peer
10499,15-Dec,0,1,5.5085,1,Peer
10503,<12,1,1,6.021,0,Peer
10507,<12,0,1,23.001,1,Peer
10513,15-Dec,1,1,16.668,1,Peer
10515,15-Dec,0,0,16.668,1,Peer
10521,>15,1,1,2.998,1,Peer
10528,15-Dec,0,1,1.038,0,Peer
10536,<12,1,0,2.971,0,OlderWife
10543,15-Dec,0,0,53.142,0,Peer
10546,>15,0,0,11.792,0,Peer
10555,<12,0,0,0.923,0,Peer
10565,<12,1,1,2.938,0,OlderWife
10573,<12,0,1,9.8,0,Peer
10589,15-Dec,0,0,4,1,OlderHusband
10593,15-Dec,0,0,18.127,0,Peer
10605,15-Dec,0,1,20.991,0,Peer
10610,15-Dec,0,0,38.428,0,Peer
10614,15-Dec,0,0,15.871,0,Peer
10620,<12,0,1,2.168,1,Peer
10627,15-Dec,1,0,21.593,0,OlderHusband
10637,15-Dec,1,0,21.095,0,Peer
10639,<12,1,1,11.028,1,Peer
10650,15-Dec,0,0,1.448,0,Peer
10656,15-Dec,0,0,10.168,1,Peer
10659,>15,0,0,28.17,0,Peer
10662,<12,0,1,22.47,0,Peer
10680,15-Dec,1,0,6.146,0,Peer
10687,<12,1,1,2.9155,1,Peer
10691,<12,0,1,2.9625,1,Peer
10699,15-Dec,0,1,6.9185,1,Peer
10704,15-Dec,1,1,15.195,0,Peer
10718,15-Dec,0,0,0.427,1,Peer
10722,15-Dec,0,0,13.051,0,Peer
10729,15-Dec,0,0,14.472,0,OlderHusband
10738,15-Dec,0,0,17.117,0,Peer
10740,<12,1,1,39.803,0,Peer
10747,<12,0,1,25.166,0,Peer
10754,15-Dec,0,1,9.5,1,Peer
10762,15-Dec,1,1,5.339,1,Peer
10764,15-Dec,0,0,13.254,1,Peer
10765,<12,1,1,11.748,0,Peer
10768,15-Dec,0,0,5.588,1,Peer
10773,15-Dec,0,0,0.5885,1,Peer
10786,15-Dec,0,0,0.4985,1,Peer
10797,15-Dec,1,1,22.973,0,Peer
10803,15-Dec,0,1,1.763,0,OlderHusband
10806,15-Dec,0,1,43.097,0,Peer
10811,15-Dec,1,0,10.858,0,OlderHusband
10813,<12,1,1,2.9975,1,Peer
10816,15-Dec,1,1,8.0025,1,Peer
10827,15-Dec,1,1,22.502,0,Peer
10830,<12,0,1,57.415,0,Peer
10832,15-Dec,1,1,18.9155,1,Peer
10838,15-Dec,0,0,8.534,0,Peer
10839,15-Dec,0,0,1.7275,1,OlderHusband
10844,<12,0,1,21.722,0,Peer
10862,<12,1,0,4.92,0,OlderWife
10873,<12,0,0,52.14,0,Peer
10893,15-Dec,1,0,15.217,0,Peer
10899,15-Dec,0,1,8.983,1,Peer
10911,15-Dec,1,0,8.608,0,OlderWife
10914,15-Dec,1,0,1.098,0,Peer
10919,<12,0,0,14.067,0,Peer
10923,<12,0,0,14.067,0,OlderHusband
10926,<12,0,1,50.251,0,Peer
10928,<12,0,1,16.419,0,Peer
10932,15-Dec,0,0,23.034,0,Peer
10937,15-Dec,0,0,12.304,0,Peer
10939,15-Dec,0,0,17.013,0,OlderHusband
10946,15-Dec,0,0,30.2475,1,Peer
10948,<12,0,0,35.181,0,Peer
10953,15-Dec,0,0,0.832,0,Peer
10958,15-Dec,0,0,5.695,0,Peer
10960,<12,1,0,17.1965,1,Peer
10962,15-Dec,1,0,19.409,0,Peer
10977,<12,1,0,49.687,0,Peer
10981,<12,1,1,10.001,0,Peer
10984,<12,0,1,15.997,0,Peer
10988,15-Dec,0,0,10.338,1,OlderHusband
10998,15-Dec,0,0,5.0475,1,Peer
11000,<12,0,1,17.6265,1,Peer
11003,15-Dec,1,1,16.093,0,Peer
11010,15-Dec,1,1,12.602,0,Peer
11032,<12,0,1,52.794,0,Peer
11064,15-Dec,1,1,16.586,1,Peer
11066,15-Dec,1,0,4.454,0,Peer
11077,<12,1,1,11.546,0,Peer
11080,<12,0,1,50.182,0,Peer
11084,<12,0,0,35.001,0,Peer
11092,15-Dec,0,0,2.472,0,Peer
11094,<12,1,1,34.459,0,Peer
11097,<12,0,1,34.459,0,Peer
11102,15-Dec,1,0,11.173,0,Peer
11108,<12,0,1,10.094,0,Peer
11115,15-Dec,1,0,10.094,0,Peer
11117,<12,1,0,42.746,0,Peer
11127,<12,1,0,3.89,0,OlderWife
11138,15-Dec,1,0,14.125,0,Peer
11140,<12,1,1,27.499,0,Peer
11146,<12,1,1,3.305,0,Peer
11149,<12,0,1,48.246,0,Peer
11153,<12,0,1,9.3335,1,Peer
11161,<12,1,1,14.535,0,Peer
11181,>15,0,0,10.992,0,OlderHusband
11184,15-Dec,1,1,12,1,Peer
11223,15-Dec,0,1,30.88,0,Peer
11227,15-Dec,1,0,4.526,0,OlderHusband
11234,>15,0,1,11.765,0,Peer
11244,<12,1,1,2.3545,1,Peer
11261,15-Dec,0,0,2.305,0,Peer
11268,15-Dec,0,0,0.945,0,OlderHusband
11270,<12,1,1,49.919,0,Peer
11275,15-Dec,1,0,4.252,1,Peer
11297,<12,1,1,14.5325,1,Peer
11315,<12,0,1,0.4985,1,Peer
11331,15-Dec,1,1,11.477,1,Peer
11334,15-Dec,1,0,10.352,0,OlderWife
11376,15-Dec,0,0,3.376,0,OlderHusband
11381,<12,0,0,13.333,0,Peer
11386,15-Dec,0,0,5.2075,1,Peer
11393,15-Dec,0,0,5.029,0,Peer
11395,<12,0,0,8.0435,1,Peer
11397,<12,1,1,26.311,0,Peer
11402,15-Dec,1,0,6.207,0,OlderHusband
11407,<12,1,1,4.6625,1,Peer
11412,15-Dec,1,0,26.138,0,OlderWife
11414,<12,1,0,16.205,0,Peer
11417,<12,0,1,54.251,0,Peer
11421,<12,1,1,17.15,0,Peer
11428,15-Dec,1,0,5.191,1,OlderWife
11432,<12,0,1,11.9455,1,Peer
11438,15-Dec,1,1,11.028,0,Peer
11451,15-Dec,1,0,18.823,0,OlderWife
11469,15-Dec,0,0,7.5115,1,Peer
11471,<12,0,0,6.001,0,Peer
11478,<12,1,1,24.611,1,Peer
11483,15-Dec,1,1,4.066,0,OlderHusband
11492,15-Dec,0,1,6.604,0,Peer
11493,15-Dec,0,0,4.419,1,Peer
11495,15-Dec,1,0,7.003,0,Peer
11514,<12,1,0,5.9465,1,Peer
11516,<12,1,0,1.9305,1,OlderHusband
11527,<12,1,1,14.998,0,Peer
11536,<12,0,1,35.455,0,Peer
11545,<12,1,0,16.999,0,Peer
11550,>15,0,0,19.168,0,Peer
11558,15-Dec,0,0,6.264,0,OlderWife
11559,<12,0,0,2.1795,1,Peer
11562,<12,0,0,1.5825,1,Peer
11571,15-Dec,0,1,0.835,0,OlderHusband
11576,<12,1,1,3.888,0,Peer
11579,<12,0,0,22.6245,1,Peer
11581,<12,0,0,23.428,1,Peer
11583,<12,0,1,11.0005,1,Peer
11586,15-Dec,1,0,4.057,0,OlderWife
11599,<12,0,0,17.906,0,Peer
11610,15-Dec,0,0,18.73,0,OlderHusband
11620,15-Dec,0,0,15.362,0,OlderHusband
11646,<12,0,0,15.362,0,Peer
11648,<12,0,1,8.789,0,Peer
11651,15-Dec,1,1,2.497,1,Peer
11659,<12,0,0,49.774,0,Peer
11662,<12,0,0,46.171,0,Peer
11663,<12,0,0,21.363,0,Peer
11675,15-Dec,0,0,14.998,0,Peer
11678,15-Dec,0,0,14.998,0,Peer
11681,15-Dec,0,1,12.4955,1,Peer
11683,15-Dec,0,1,1.1635,1,Peer
11686,<12,0,0,2.248,1,Peer
11690,<12,1,0,13.4645,1,Peer
11693,<12,0,0,28,0,Peer
11696,15-Dec,0,0,7.581,1,Peer
11698,15-Dec,0,0,16.9365,1,Peer
11715,<12,1,0,20.515,0,Peer
11719,<12,1,0,7.329,1,OlderWife
11735,<12,1,1,13.676,0,Peer
11739,15-Dec,1,0,9.1665,1,OlderHusband
11749,15-Dec,0,1,2.056,1,Peer
11751,<12,1,0,26.612,0,Peer
11754,<12,0,0,41.229,0,Peer
11758,15-Dec,0,0,20.348,0,Peer
11768,15-Dec,0,0,7.595,0,Peer
11771,15-Dec,0,0,9.169,0,OlderHusband
11775,<12,0,0,0.641,0,OlderWife
11777,15-Dec,0,0,14.428,0,Peer
11782,15-Dec,0,0,3.417,1,Peer
11791,15-Dec,0,0,0.698,0,OlderHusband
11794,15-Dec,1,1,5.002,0,Peer
